pid,front_color,back_color
200801143,하양,
200801011,하양,
200809240,주황,
200708744,파랑,파랑
200800338,하양,
200710758,주황,
200710759,주황,
200710760,분홍,
200708260,파랑,노랑
200713327,하양,
200703452,하양,
200800347,주황,
200804188,갈색,
200800316,주황,
200708426,하양,
200809077,하양,
200809448,회색,분홍
200800862,빨강,
200707106,하양,
200708357,노랑,
200713890,주황,
200801686,분홍,
200711206,주황,
200502066,연두,
200502069,하양,
200502070,하양,하양
200502072,하양,
200612252,갈색,
200600454,하양,
200709848,주황,
200800219,노랑,
200606927,주황,
200606928,하양,
200608139,갈색,
200809743,갈색,
200809744,초록,
200708447,하양,
200713906,주황,
200600116,분홍,
200811608,노랑,
200801056,하양,
200801060,회색,
199907250,초록,
200000935,하양,
200801812,주황,
200801817,주황,
200801818,주황,
200707895,하양,
200710123,하양,
200710843,초록,연두
200801900,하양,
200711025,주황,
197900539,하양,
200707641,하양,
200708458,하양,
199602150,하양,
200102499,갈색,노랑
198000118,주황,주황
200711921,하양,하양
200711931,주황,
200800875,회색,
200811185,하양,
199902599,파랑,
200809370,초록,연두
200702583,하양,
200402522,파랑,하양
200202004,노랑,
200701066,분홍,
200713517,분홍,
200800279,파랑,하양
200801083,회색,
200801550,노랑,
200801552,파랑,노랑
200701910,하양,
200711082,연두,노랑
200710817,하양,
200703602,하양,
199700536,하양,
200709405,갈색,
200712117,노랑,노랑
198200558,하양,
200002887,갈색,
199800503,하양,
199000362,하양,
200713914,주황,
200713894,노랑,
200400894,초록,
200712586,노랑,
200712734,갈색,
200712648,노랑,
200800330,주황,
200801668,하양,
200802027,연두,
199901601,하양,
200700442,하양,
200501556,갈색,
200700540,하양,
200709319,하양,
200710167,초록,
200800411,하양,
200800462,하양,
200800465,주황,
201007256,노랑,
200503731,분홍,
200709318,하양,
200701089,초록,
200701091,하양,하양
200700439,하양,
200711209,노랑,
199401998,하양,
200712086,파랑,하양
200801819,주황,
200801820,주황,
200800602,하양,
200800119,노랑,
200809795,노랑,
200711026,노랑,
200801836,노랑,
200809778,하양,
200404700,하양,
200801814,주황,
200801815,노랑,
200713679,하양,
200713889,주황,
200801558,하양,
200801564,하양,
200713913,주황,
200712603,빨강,빨강
200709416,빨강,빨강
200709415,빨강,빨강
200705098,노랑,
200707783,초록,
200801457,연두,
200801460,분홍,
200802337,회색,
200800322,주황,
200706788,파랑,파랑
200706796,갈색,
200801284,노랑,
200708136,파랑,
200713171,하양,
200707171,하양,
200710956,초록,초록
199301903,하양,
200711928,주황,
200711929,주황,
200801763,분홍,
200800801,파랑,하양
200713885,분홍,
200713892,주황,
200713095,노랑,
200709387,노랑,
200708786,하양,
200713531,파랑,하양
200710496,하양,
200801752,분홍,
200801073,하양,
200811623,갈색,
200713835,하양,
200701756,분홍,
200710629,노랑,갈색
201007255,하양,
200706645,하양,
200710342,하양,
200706535,하양,
200709790,하양,
200805754,하양,
200710849,주황,
200800276,파랑,하양
200707212,빨강,분홍
200801840,빨강,
200801781,노랑,노랑
200710203,하양,
200710522,갈색,
200710982,하양,
200711646,하양,
200711676,갈색,
201007233,하양,
200709915,분홍,
200713518,분홍,
200713519,분홍,분홍
200713523,초록,초록
200501107,하양,
200801821,주황,
200801822,주황,
198701357,하양,
200712587,노랑,
200713286,하양,
200700434,하양,
200700435,파랑,하양
200700437,하양,
200800337,하양,
200706530,하양,
200706541,분홍,
200800341,하양,
200800405,노랑,
200705991,하양,
200706000,주황,노랑
200502109,파랑,
200712872,노랑,
200801823,주황,
200800665,하양,
200709624,노랑,주황
200711886,노랑,
200712226,초록,초록
200703601,하양,
200805554,하양,
200805555,하양,
200900880,하양,
200712868,노랑,
200713776,파랑,
200713144,노랑,노랑
200900823,연두,
200800563,하양,
200404803,하양,
200801461,연두,
200712601,노랑,
198500893,노랑,노랑
200707382,빨강,빨강
200809324,분홍,
199800504,하양,
200708646,파랑,하양
200800296,하양,
200800331,주황,
200800336,하양,
200709908,하양,
200404670,하양,
200801811,하양,
200701448,하양,
200713689,하양,
200801383,하양,
200711014,검정,
200801813,주황,
200801889,파랑,노랑
200713637,초록,
200805936,분홍,
199501697,하양,
199100486,분홍,
200301983,하양,
200301983,하양,
200301985,빨강,
200301986,빨강,
199501748,하양,
199501749,주황,
200704961,하양,
200710635,연두,
200711836,하양,
200701831,분홍,분홍
200707387,빨강,빨강
200202159,하양,
199001340,파랑,
200610872,하양,
200713911,주황,
200801335,하양,
200708377,하양,
200801153,하양,
200801156,노랑,노랑
200801163,하양,
199302080,연두,
200610879,하양,
200711440,분홍,
200711456,노랑,
200801332,노랑,
200712942,파랑,주황
200606999,하양,
200202408,갈색,
200301957,하양,
199702771,하양,
199802187,초록,
200402393,갈색,노랑
200402476,하양,
200402610,하양,
200800966,노랑,
200801021,노랑,
200700111,주황,
200800318,주황,
200800325,노랑,
200711893,초록,
200712401,연두,
200800687,하양,
200800691,하양,
200800694,분홍,
200711148,하양,
200800237,하양,
200800277,파랑,하양
200800278,파랑,하양
200801551,분홍,분홍
200401722,초록,노랑
200411077,갈색,분홍
200402607,하양,
200402839,하양,
200800682,회색,
200800688,노랑,
200709638,노랑,하양
200709825,하양,
200800464,하양,
200000913,보라,회색
200301953,하양,
200810812,하양,
200605454,노랑,
199502108,주황,
200800505,주황,
200801001,하양,
200712588,노랑,
200800807,하양,
200711932,주황,
200710891,노랑,
200201993,초록,
200301628,하양,
199200490,하양,
198701478,파랑,
198902046,초록,노랑
199202238,노랑,
198701479,노랑,노랑
200402856,연두,초록
200707946,하양,
200708267,빨강,
200610785,초록,
200800932,초록,하양
198400894,초록,하양
200003387,빨강,빨강
200402859,갈색,
200801084,하양,
200711110,노랑,
200711113,노랑,
200809649,하양,
199600408,노랑,
200605472,갈색,
200301966,하양,
200713907,주황,
200800335,하양,
200701093,갈색,
200801349,빨강,빨강
199000938,갈색,
200713054,파랑,
200301928,하양,
200301937,하양,
200707389,빨강,빨강
200402377,주황,노랑
200707679,하양,
199802675,빨강,분홍
200710638,노랑,
200800339,하양,
200900846,하양,
200713600,하양,
200801352,노랑,
200608199,초록,하양
200402397,하양,
200402399,하양,
199802009,하양,
200700621,빨강,
200710513,하양,
200808790,하양,
200709841,분홍,
200709950,하양,
200800746,하양,
200800881,하양,
199802635,빨강,하양
199001559,하양,
198100372,하양,
200810789,하양,
198300821,하양,
200003073,하양,
200800285,주황,
200801495,초록,
200708270,주황,노랑
200703429,분홍,
199504332,분홍,
200604300,주황,
199101970,주황,
199802000,노랑,
200702091,하양,
200502180,하양,
200800291,주황,
200711925,주황,
200800612,하양,
200800614,파랑,
200801015,노랑,하양
200712794,노랑,
200801421,갈색,
200607011,자주,
200301795,분홍,
200400395,자주,
199001919,하양,
200400397,초록,노랑
200712330,노랑,노랑
200809590,파랑,하양
200801540,분홍,
200202093,분홍,
200713685,하양,
200713910,주황,
200402838,하양,
200402853,노랑,
199700584,하양,
200713888,주황,
200701116,하양,
200703676,하양,
200800956,하양,
199501694,하양,
199501695,하양,
200202152,파랑,
200301975,분홍,
200708456,하양,
200707846,주황,
200308774,파랑,파랑
200800971,하양,
200800971,분홍,
200709640,노랑,
200710882,분홍,
199400868,초록,하양
200500618,하양,하양
200810302,노랑,
201007276,하양,
200707873,하양,
198601406,하양,
199702991,하양,하양
200708264,노랑,
198501426,파랑,
198501428,하양,
198900917,하양,
199201045,노랑,
200502654,노랑,
200502655,초록,
200604323,하양,
200403226,분홍,
200103049,초록,
200403232,하양,
200808936,연두,
200500784,노랑,
199903254,노랑,
200403242,노랑,
200502662,갈색,
200502663,분홍,
198700148,주황,
200706908,노랑,노랑
199800885,하양,
200600178,하양,
200809084,노랑,
200300334,초록,
200300335,노랑,노랑
200500789,주황,
200500790,갈색,
200302165,하양,
200708054,하양,
200708055,하양,
199801193,분홍,
198500628,연두,
198600612,하양,
198900927,주황,
198500632,연두,
200300905,초록,초록
200401244,하양,하양
200400166,분홍,
200001126,하양,
200300591,하양,
198500612,분홍,
198900922,하양,
198500622,분홍,
200707250,하양,
198600613,주황,
199101086,하양,
199201054,주황,
200702084,하양,
198500633,주황,
200401247,하양,
200501159,노랑,
200501160,노랑,노랑
200501162,하양,
200600247,하양,
200600249,노랑,
200300918,주황,
198500613,하양,
200500780,하양,
200403247,하양,
198500623,노랑,
200701644,갈색,
199901136,분홍,
200702168,하양,
199701294,파랑,
199701295,연두,노랑
198500636,주황,
200401254,하양,
198500637,하양,
198500638,연두,
199000980,노랑,노랑
199201049,초록,
200707385,빨강,빨강
200809575,노랑,
199803107,파랑,
199803108,파랑,
199803110,노랑,
199803111,분홍,
199101080,하양,
200706767,하양,
200900674,노랑,노랑
199102630,하양,
198902277,하양,
199302799,하양,
200606532,빨강,빨강
198501414,하양,
199903252,회색,
200809427,하양,
199401949,주황,
199300288,하양,
199800180,하양,
200103048,하양,
200403222,회색,
200403223,하양,
200403236,갈색,
200403237,초록,
200403238,초록,초록
200103050,하양,
200502657,하양,
200403215,노랑,
200300579,초록,노랑
200400777,초록,
200400787,하양,
199300891,하양,
199300892,분홍,
200403240,하양,
200403241,분홍,
199301180,하양,
200502668,분홍,
200502669,주황,
200502670,초록,연두
200400783,하양,
200500781,분홍,
200400420,분홍,
200612536,하양,
200300589,연두,하양
200400785,보라,
200300590,파랑,하양
200400790,하양,
200604232,하양,하양
199400865,주황,
200403243,주황,
200403244,분홍,
199400448,하양,
199900417,빨강,
198500629,하양,
200400792,하양,
200400793,하양,
199601074,하양,
199601075,하양,
200701333,하양,
198900925,주황,갈색
200700459,하양,
200200323,갈색,
200701932,연두,하양
198600614,하양,
200702169,하양,
200501164,초록,연두
200501165,노랑,
200401252,노랑,
200512191,연두,
198601918,하양,
199400670,분홍,
199302812,분홍,
198500616,주황,
198500617,파랑,
198500619,연두,
198500620,주황,
199201050,주황,
200600248,갈색,
198500625,노랑,
198500626,파랑,
200708263,연두,
200805122,하양,
200805710,빨강,
200804795,분홍,
200806424,빨강,하양
200806462,자주,분홍
200802185,하양,
200805676,하양,
200811971,하양,
200811975,청록,
200806292,노랑,
200805901,갈색,
200805090,하양,
200805152,노랑,
200803803,하양,
200803807,노랑,
200805274,연두,
200806999,노랑,
200806634,노랑,
200802218,주황,
200805812,노랑,
200805846,파랑,파랑
200811252,하양,
200404043,하양,
200804490,하양,
200805991,연두,
200806361,하양,
200805273,노랑,
200806692,갈색,
200803220,하양,
200805275,노랑,
200805341,빨강,
200806403,빨강,빨강
200802821,연두,
200805215,노랑,
200806977,하양,
200809403,하양,
200807043,주황,
200807044,하양,
200803298,노랑,노랑
200901073,하양,
200810314,분홍,
200804956,노랑,
200803148,주황,
200805337,하양,
200805811,분홍,
200806255,하양,
200806722,빨강,
200900398,주황,주황
200805382,빨강,
200805387,노랑,
200805550,분홍,
200802190,초록,
200805262,분홍,
200806842,분홍,
200100923,초록,
200807203,주황,
200807204,갈색,
200807205,분홍,
200806856,주황,
199203348,노랑,
200901186,빨강,빨강
200901187,자주,
200901188,초록,
200803137,빨강,
200803187,청록,청록
200804589,주황,하양
200805737,노랑,
200805872,검정,
200806855,갈색,
200806583,갈색,
200400011,파랑,
200806244,주황,
200806249,하양,
200807208,하양,
200806363,주황,
200501170,하양,
200901230,빨강,
200901231,주황,
200805301,노랑,
200805214,노랑,
200806194,하양,
200805910,빨강,
200806017,분홍,
200805469,하양,
200806454,하양,
200806455,하양,
200806456,하양,
200806458,하양,
200806459,하양,하양
200807075,분홍,
200403291,분홍,
200802182,하양,
200805388,노랑,
200806269,분홍,
200805915,노랑,
200805990,노랑,하양
200804908,노랑,
200803417,빨강,빨강
200805842,노랑,
200806245,갈색,
199703129,하양,
