pid,shape
201308398,타원형
201400352,원형
201400353,원형
201400354,원형
201400360,타원형
201400364,장방형
200909215,장방형
201310868,타원형
200103127,장방형
201309384,원형
201309425,원형
201307122,타원형
201308351,장방형
199200349,원형
201307476,원형
201308008,원형
201307717,장방형
201307718,타원형
201400120,타원형
201109256,장방형
200100451,장방형
201309106,타원형
201309107,원형
201109257,장방형
200607652,타원형
201310681,기타
201310682,삼각형
201310351,원형
201401057,타원형
201306044,원형
201306123,원형
201307805,타원형
201307820,타원형
201309438,원형
201001982,장방형
201310533,원형
199900642,타원형
201001013,원형
201400951,타원형
201308556,타원형
201308559,타원형
201308571,원형
201308582,원형
201308591,장방형
201310293,원형
201310295,타원형
201310362,원형
199602533,장방형
200000223,원형
201400348,타원형
201306059,타원형
201309196,타원형
201309536,원형
201309546,타원형
201307375,원형
201309581,장방형
201307881,육각형
201306112,원형
199500183,장방형
201308593,원형
199800990,원형
201310877,원형
201310896,원형
201305812,타원형
201305832,장방형
201305847,장방형
199300660,원형
201400194,원형
201310904,타원형
201310951,타원형
201310382,타원형
201400806,원형
201401087,타원형
201306496,원형
201310516,원형
201310963,원형
201308343,타원형
201400004,원형
201400024,원형
201310312,원형
201310326,장방형
201310361,타원형
200400273,원형
201400278,장방형
201400386,원형
201308392,타원형
201308254,원형
201308287,타원형
200500538,원형
200804092,장방형
200904990,장방형
197400039,원형
201000861,타원형
200903802,장방형
198200048,타원형
201309130,기타
201308448,원형
201310350,장방형
201400382,원형
201400388,원형
201310926,타원형
201400123,원형
201310395,원형
201401235,원형
201401264,원형
201400393,타원형
201306364,팔각형
201306370,장방형
201306595,원형
201308436,원형
201308459,타원형
201308341,타원형
201305047,원형
201308602,타원형
201307767,원형
201307778,원형
201401013,장방형
201306538,원형
201309032,원형
201309147,원형
201310409,타원형
201310352,타원형
201310402,원형
201310403,장방형
201400143,타원형
201400181,타원형
199900544,원형
201400828,팔각형
201306376,타원형
199403111,장방형
201307923,원형
201307930,장방형
201310643,장방형
201306069,타원형
201306084,장방형
201308377,타원형
201307903,원형
200908496,장방형
201306253,장방형
201306326,타원형
201309148,타원형
200400120,장방형
200008952,원형
201401190,장방형
201103159,타원형
201309315,원형
201308437,장방형
201307931,타원형
201308031,육각형
201307290,장방형
201309743,타원형
201400702,원형
201400914,원형
201400919,원형
201308439,원형
201308468,타원형
201400877,타원형
201306366,장방형
201307819,장방형
200503303,원형
201309096,타원형
201800229,장방형
201401078,사각형
201308470,원형
201308528,원형
201308532,타원형
201308579,원형
201309370,원형
201307941,원형
201310348,기타
200605396,원형
201309799,타원형
201400395,원형
201400703,타원형
201400706,장방형
201307233,원형
200900845,장방형
201402495,장방형
201000975,원형
200801517,원형
201403436,장방형
201404009,기타
201404417,원형
201500191,원형
201500247,장방형
201406030,장방형
201501128,삼각형
200300132,원형
201402023,원형
201402891,장방형
201403215,원형
201401511,원형
201404969,타원형
201404981,원형
201403623,오각형
201403996,원형
201402829,삼각형
201403026,팔각형
201403029,장방형
201403990,원형
201403993,장방형
201404020,타원형
201404233,장방형
201404239,장방형
201404043,원형
201405618,타원형
201404424,장방형
201406037,장방형
201501030,원형
200001855,원형
199701396,원형
201401403,원형
201402932,장방형
201404970,원형
201405005,원형
201405006,원형
201405010,원형
201404895,원형
201404898,원형
201403553,원형
201403585,타원형
201403823,타원형
201403829,원형
201403883,원형
201406032,기타
201404258,장방형
201404209,삼각형
201405528,장방형
201405634,원형
201405723,장방형
201406039,원형
201501057,타원형
201402122,장방형
201402825,장방형
200900766,장방형
200400922,장방형
201404664,장방형
201403869,삼각형
201403882,원형
201405045,원형
201405051,원형
201405063,기타
201405068,삼각형
201403624,원형
201403692,타원형
201405461,원형
201405462,팔각형
201405545,타원형
201405043,원형
201405044,원형
201403151,원형
201405764,장방형
201406170,원형
200401750,장방형
201501348,장방형
199200702,원형
201500595,삼각형
201500638,원형
201401626,원형
201402846,장방형
201402848,원형
198501205,장방형
201404520,장방형
201403023,타원형
201403061,타원형
201404665,원형
201404677,원형
201404666,원형
201404702,타원형
201401868,타원형
201403891,원형
201405910,원형
199801290,타원형
201406184,타원형
201500644,원형
201500695,원형
201501321,타원형
201501325,장방형
201405466,원형
201405479,원형
201405513,원형
201500596,삼각형
201800303,타원형
201405845,원형
201405813,장방형
201500670,원형
199801234,장방형
200402018,원형
201402973,원형
201402613,원형
201707237,타원형
201404586,장방형
200500909,장방형
201500293,원형
201501327,원형
201403319,원형
201501224,원형
201401491,원형
201401493,삼각형
201405514,원형
201402703,원형
201403694,원형
201500371,장방형
201500372,장방형
201402806,타원형
201500701,원형
201402499,타원형
201402438,장방형
201402439,원형
201403617,원형
201404112,원형
201500355,장방형
201500366,타원형
199001080,장방형
201501126,장방형
201403321,타원형
201403328,장방형
201401497,원형
201404405,원형
201402228,원형
201403757,타원형
201403728,타원형
201403740,장방형
201403744,원형
201403815,원형
201402937,원형
201402068,타원형
199000074,원형
200704418,장방형
200401926,원형
201404183,기타
199602982,원형
201404318,장방형
201404116,장방형
201404162,장방형
201406313,원형
201500107,원형
201500108,원형
201402206,장방형
201402210,삼각형
201402560,원형
201402290,타원형
201402834,원형
201402863,원형
201405069,원형
201405075,원형
201405081,원형
201403491,원형
201403494,타원형
201007770,원형
198600233,원형
201403539,타원형
201403816,장방형
201405608,장방형
201404005,원형
201404012,원형
201404017,타원형
201404018,기타
201403834,팔각형
201403837,기타
201403943,원형
201403956,원형
201405854,원형
201405857,팔각형
201406171,원형
201405692,타원형
201405693,타원형
200000253,원형
201402028,장방형
201501051,원형
201402186,원형
201403269,타원형
197200092,원형
201404737,원형
201404716,원형
201404738,원형
201404825,원형
201405087,사각형
201500008,타원형
201500729,타원형
201500734,장방형
201500735,장방형
201405706,타원형
201403608,장방형
201405687,장방형
201405867,타원형
200500195,팔각형
201107223,타원형
201402899,장방형
201404789,원형
201405987,원형
201405990,장방형
201405995,장방형
201405996,장방형
199101000,장방형
201500862,장방형
200001783,원형
201500291,원형
199500901,장방형
201404115,원형
201405582,원형
201405584,원형
201501269,원형
201402822,원형
201404213,타원형
201404490,타원형
201404535,원형
201404889,원형
201500452,장방형
199601337,원형
201500514,타원형
201403864,원형
200710254,장방형
198900194,장방형
198900578,원형
199600682,원형
201402901,타원형
201401945,원형
201402044,타원형
201402487,장방형
201402491,원형
201401398,원형
201500436,삼각형
201500444,원형
201401685,기타
201402309,원형
201403051,원형
201403962,원형
199504252,장방형
201404241,원형
201404377,삼각형
201404458,장방형
201404459,장방형
201405853,원형
201500515,타원형
201500901,원형
201500962,사각형
201501086,타원형
201403216,원형
201403389,타원형
201403400,원형
201405092,원형
201402867,원형
201402868,장방형
200404183,원형
